Transaction_ID,Transaction_Date,Customer_Name,City,Account_Type,Transaction_Type,Channel,Status,Amount,Fee,Balance,Credit_Score,Customer_Age,Risk_Score,Email
5980,2025-05-22,Mr. Timothy Fischer MD,Chicago,Checking,payment ,Online,Completed,8504.86,2.5,17396.32,801.0,30,0.45,samuelthomas@example
5981,2025-05-09,Collin Davis,Seattle,Checking,Deposit,Branch,Pending,8437.87,15.0,21584.71,594.0,70,0.26,cclark@example.net
5982,05/25/2025,Mrs. Lindsay Elliott,Atlanta, savings,Payment,Mobile,Completed,12750.21,0.0,31489.04,540.0,22,0.81,hortonamanda@example.org
5983,2025-05-20,Timothy West,Chicago,Savings,Transfer,BRANCH,PENDING,7570.89,0.0,4520.1,618.0,60,0.38,vduncan@example.org
5984,2025-03-21,Dwayne Baker,Chicago,Savings,payment ,Mobile,completed ,,2.5,20685.66,610.0,61,0.54,uscott@example.com
5985,2025-07-20,Blake Nelson,Atlanta,Loan,Transfer,BRANCH,completed ,,2.5,8534.46,749.0,29,0.72,vnewton@example
5986,2025-09-16,Joanna Mullen DDS,Dallas,Loan,Deposit,Mobile,Pending,,5.0,35114.38,828.0,25,0.75,valenzuelamichelle@example.org
5987,2026-01-10,Rodney Wallace,Dallas,Credit,Payment,Mobile,completed ,10730.91,0.0,10529.62,725.0,27,0.5,cmason@example.org
5988,2026-03-05,Ronald Collins,Chicago,Savings,Withdrawal,ATM,PENDING,11261.31,0.0,41345.78,682.0,29,0.5,oreyes@example.net
5989,2025-08-10,  KATHY ESTES  , new york,Savings,payment ,ATM,Completed,14419.54,15.0,29150.92,544.0,30,0.83,michael56@example.org
5990,2025-12-05,  MARY ORTEGA  ,DALLAS ,Loan,Transfer,Branch,Completed,8024.37,0.0,45299.62,775.0,63,0.54,bdaniels@example.net
5991,2025-08-07,Bailey Watson,Seattle,CHECKING ,Withdrawal,Branch,Completed,3934.95,2.5,8995.17,799.0,42,0.72,collinevans@example.net
5992,2025-05-28,Shirley Lopez,New York, savings,Withdrawal,Online,completed ,8164.09,0.0,20717.05,693.0,35,0.59,longbrenda@example.com
5993,03/27/2025,Jonathan Hernandez,Dallas,CHECKING ,Deposit,Branch,Failed,6054.82,2.5,12179.52,727.0,54,0.76,
5994,2025-12-14,Karen Dodson,DALLAS ,Credit,payment ,Branch,Completed,2409.28,2.5,34097.98,707.0,21,0.76,marshallangela@example
5995,2025-12-28,Bryce Lee,Dallas, savings,Withdrawal,Branch,Completed,4927.7,2.5,48461.37,824.0,23,0.57,sharonkim@example.org
5996,2025-11-25,Rachel Lopez, new york,Credit,Deposit,mobile ,PENDING,14272.21,10.0,36617.02,797.0,48,0.93,kristen98@example.org
5997,2026-01-25,James Stewart,Seattle, savings,payment ,Online,completed ,1013.61,0.0,14536.51,751.0,61,0.56,philipstevens@example.org
5998,2025-12-13,Amber Richard MD,Seattle,Loan,Transfer,mobile ,completed ,2959.93,15.0,48619.42,615.0,22,0.89,brownpaul@example.org
5999,2025-09-20,Heather Moon, new york,Loan,Fee,mobile ,Failed,2270.01,5.0,28942.35,,53,0.52,michellematthews@example
6000,2025-08-08,Rodney Bennett,Chicago,CHECKING ,Fee,BRANCH,completed ,34.8,10.0,9718.74,840.0,36,0.41,lparrish@example.org
6001,2025-06-14,Kevin Ford,Chicago, savings,Deposit,mobile ,Failed,483.75,0.0,8812.02,797.0,32,0.76,adamsjames@example.net
6002,2025-05-31,Joshua Kelly,Atlanta,Checking,payment ,Branch,Failed,3718.21,0.0,34334.52,814.0,38,0.77,daviddavenport@example.org
6003,2025-08-29,Dana Schultz,DALLAS ,Savings,payment ,BRANCH,Pending,10215.93,0.0,9736.79,692.0,67,0.94,willielowe@example.com
6004,2025-12-11,Mark Small,Seattle,Credit,Fee,ATM,Completed,9128.87,10.0,18817.57,634.0,53,0.19,floresmichael@example.net
6005,2025-03-29,Nancy Wilson,Atlanta, savings,Payment,mobile ,completed ,11345.92,15.0,34165.1,653.0,35,0.11,jeffreyfrederick@example.net
6006,12/20/2025,Lisa Carroll,Chicago,Checking,Deposit,Branch,Completed,3007.24,15.0,35381.96,817.0,36,0.33,pschwartz@example.com
6007,2025-04-26,  ALEXANDER MOORE  ,DALLAS ,Checking,payment ,Branch,Completed,2623.31,5.0,,734.0,51,0.72,hsmith@example.net
6008,2025-11-29,Alexander Hamilton,New York,Credit,Deposit,ATM,Failed,552.0,0.0,9277.58,716.0,60,0.55,thomashood@example.org
6009,05/07/2025,Julia Hooper,DALLAS ,Checking,Withdrawal,mobile ,PENDING,12674.42,5.0,28111.34,698.0,46,0.24,medinakatherine@example.com
6010,2026-02-13,Andrew Taylor,Chicago,Loan,Transfer,ATM,PENDING,8095.25,0.0,15283.18,605.0,29,0.52,johnwilliams@example.org
6011,2026-03-01,Andrew King IV,Chicago,Credit,Withdrawal,BRANCH,Pending,7542.92,0.0,,580.0,26,0.79,ulin@example
6012,2025-06-07,Samantha Lang,New York, savings,payment ,mobile ,Pending,,0.0,,587.0,62,0.85,nicholasberry@example.com
6013,2025-10-29,Megan Hudson,DALLAS ,CHECKING ,payment ,BRANCH,Pending,6399.6,10.0,9516.38,571.0,39,0.36,griffinsamantha@example.com
6014,2025-04-01,  KELLY HERRERA  ,New York,Loan,Transfer,mobile ,Pending,13485.56,15.0,22332.66,669.0,62,0.45,foxdawn@example.org
6015,10/14/2025,Danielle Taylor, new york,Checking,payment ,Mobile,Completed,8161.89,15.0,5740.13,588.0,33,0.81,sloanemily@example.com
6016,2025-07-03,Kelsey Brown,Chicago, savings,Withdrawal,Online,completed ,6245.14,2.5,8427.46,803.0,50,0.39,calhountimothy@example.net
6017,10/30/2025,Patrick Ramos, new york,Credit,Payment,Online,completed ,11208.73,0.0,28321.04,656.0,51,0.22,christopher58@example.net
6018,2025-04-14,Renee Davies,Dallas,CHECKING ,Fee,mobile ,PENDING,3635.31,0.0,19928.53,801.0,32,0.71,tiffany34@example.net
6019,2025-07-23,Jerry Davis,Chicago,Checking,Deposit,Branch,PENDING,4904.19,0.0,8181.99,810.0,60,0.28,corey25@example.net
6020,2025-07-14,Mark Clark, new york, savings,Withdrawal,BRANCH,completed ,3565.91,0.0,16592.57,706.0,65,0.92,madison83@example.org
6021,01/18/2026,Joann Johnson,New York,CHECKING ,payment ,Branch,completed ,13240.53,0.0,8497.3,721.0,39,0.31,jefferyjones@example.net
6022,2026-01-18,Clifford Powell, new york, savings,Fee,ATM,Pending,6595.97,0.0,28766.64,745.0,25,0.24,matthewthompson@example.org
6023,2025-10-20,  JEFFREY SUTTON  ,Dallas, savings,Fee,Mobile,Completed,14188.42,5.0,12529.85,596.0,22,0.79,alicarolyn@example.org
6024,2025-12-02,Cindy Clark,Chicago,Credit,Fee,Branch,Pending,7346.96,15.0,47016.48,758.0,54,0.53,simonbetty@example.net
6025,2025-10-19,Mark Hill,Atlanta,CHECKING ,Fee,Mobile,Failed,5930.33,0.0,40035.26,540.0,33,0.11,feliciagreen@example.net
6026,2025-09-09,Mrs. Amy Owens,Dallas,Checking,Withdrawal,Online,Failed,13083.3,5.0,44977.72,567.0,22,0.76,william18@example.org
6027,2025-12-19,  VIRGINIA HUANG  , new york,CHECKING ,payment ,Branch,Pending,7682.93,0.0,30797.97,620.0,21,0.59,marthajennings@example.com
6028,2025-08-18,  AMY WILLIAMS  ,Dallas,Savings,Withdrawal,Branch,Completed,2382.13,15.0,34495.9,755.0,47,0.5,emilyjones@example.net
6029,2025-09-18,Christopher Myers,Dallas,Savings,Fee,Online,completed ,10832.02,2.5,7231.35,695.0,63,0.73,jimmy29@example.net
6030,06/02/2025,Steven Henderson,Seattle,Credit,Withdrawal,Branch,Failed,,10.0,9352.47,674.0,70,0.54,boydkimberly@example
6031,2025-11-05,Jason Thompson,New York,Savings,Fee,BRANCH,Completed,9982.23,0.0,7931.34,666.0,45,0.21,aarongreen@example.com
6032,2025-05-27,Angelica Hicks,Seattle,Checking,payment ,ATM,completed ,10012.58,5.0,17589.32,818.0,52,0.8,collierrobert@example.org
6033,12/17/2025,Marissa Rodriguez,Atlanta,Credit,Withdrawal,ATM,Completed,3199.89,0.0,13338.18,558.0,68,0.76,erikrodriguez@example.org
6034,2025-12-21,Christine Fischer,Chicago,Checking,Fee,ATM,Pending,9300.89,2.5,36082.63,563.0,48,0.46,valdezlarry@example.net
6035,03/10/2026,Ashley Green,Chicago,CHECKING ,payment ,Online,Failed,9639.56,0.0,35209.45,666.0,23,0.31,lryan@example.com
6036,2025-08-23,Jillian Bradley,New York, savings,Deposit,Mobile,Completed,5579.05,5.0,34014.89,698.0,44,0.34,emcdaniel@example.org
6037,2026-03-09,Stephen Harrison,Atlanta, savings,Deposit,Branch,completed ,11543.12,15.0,39288.23,582.0,23,0.28,megan09@example.org
6038,2025-04-21,Stacie Meyers,Atlanta, savings,Deposit,Online,Completed,,5.0,5322.7,707.0,49,0.19,mrosales@example
6039,2025-08-01,Ariana Ross,Seattle,Checking,Deposit,Online,Pending,6942.64,0.0,16940.89,,39,0.41,nmiller@example.net
6040,2025-05-24,  ELIZABETH MERCER  ,Dallas,Credit,Fee,mobile ,completed ,12894.58,10.0,18089.01,738.0,66,0.47,
6041,03/14/2026,Crystal Wright,Chicago,Checking,Transfer,Online,completed ,13831.49,15.0,22155.01,,48,0.8,kevin98@example.org
6042,02/13/2026,Destiny Jones,Chicago,Loan,Deposit,mobile ,Pending,4676.25,0.0,,532.0,69,0.16,roachmisty@example.com
6043,06/27/2025,James King,Seattle, savings,Fee,Mobile,PENDING,1042.47,10.0,,843.0,65,0.33,flowerslori@example.net
6044,2025-05-21,Stacey Barker,Seattle,Credit,payment ,mobile ,Failed,12456.21,15.0,25096.84,722.0,59,0.55,kevin85@example.org
6045,2025-06-07,Christopher Harris, new york,Savings,Transfer,mobile ,PENDING,13623.43,0.0,7847.77,768.0,39,0.91,janetmiller@example.net
6046,2026-02-26,Sean Donovan,New York, savings,Payment,mobile ,completed ,8753.39,0.0,49785.69,748.0,21,0.16,briannamueller@example.net
6047,05/25/2025,Jeffrey Craig,DALLAS , savings,Withdrawal,Mobile,Pending,1607.73,2.5,3218.66,601.0,63,0.67,susanroth@example.net
6048,2025-11-16,Mary Rodgers,Seattle,Credit,payment ,mobile ,PENDING,10534.71,5.0,28792.34,824.0,53,0.85,parkererin@example.net
6049,2025-05-13,Cynthia Contreras,Seattle,Credit,payment ,BRANCH,Pending,7635.56,15.0,41107.25,556.0,55,0.89,tbennett@example.org
6050,2025-09-17,Jessica Miranda,DALLAS , savings,Transfer,Branch,completed ,14588.47,0.0,22164.56,525.0,55,0.25,christopher64@example.org
6051,2025-04-08,Matthew Murphy,Atlanta, savings,Deposit,BRANCH,completed ,4510.85,2.5,5029.43,563.0,31,0.53,robertfoster@example.org
6052,2025-07-03,John Sparks,New York, savings,payment ,Online,PENDING,13954.97,2.5,33396.88,545.0,38,0.14,janice03@example.org
6053,2025-06-10,Robin Reynolds,Atlanta,CHECKING ,Withdrawal,Branch,Failed,2676.01,0.0,33872.53,803.0,56,0.29,cwilson@example.com
6054,2025-10-18,Ms. Kimberly Robinson,Atlanta,CHECKING ,Deposit,Mobile,Pending,13274.39,2.5,35249.55,664.0,60,0.42,sanderspeter@example.org
6055,2025-07-01,Emily Lopez,Dallas, savings,Payment,ATM,PENDING,1555.59,0.0,8410.46,702.0,58,0.75,swansonjuan@example.com
6056,2026-02-14,Jonathan Cooke,DALLAS ,Loan,Fee,Mobile,Completed,10457.9,0.0,30896.97,,29,0.94,james34@example.net
6057,2025-05-06,Paul Gates,Atlanta,Credit,Deposit,BRANCH,completed ,3236.42,15.0,6090.84,647.0,43,0.66,samantha59@example
6058,07/30/2025,Kristina George,Chicago,Savings,Payment,Online,Pending,2819.04,0.0,2667.65,650.0,41,0.57,
6059,2025-09-09,Joan King, new york,Credit,Deposit,Mobile,PENDING,9253.79,2.5,16235.24,536.0,33,0.69,paulpaul@example.org
6060,2025-08-16,Rachel Berry,Atlanta,Checking,payment ,ATM,completed ,3898.91,5.0,28875.11,799.0,61,0.14,fernandoellis@example.org
6061,2025-05-28,James Ward,Atlanta, savings,Deposit,BRANCH,PENDING,11814.47,15.0,16659.18,614.0,46,0.63,mrichardson@example.org
6062,02/01/2026,Brian Perry, new york, savings,Transfer,mobile ,Pending,4691.45,5.0,19367.54,679.0,65,0.86,hilllisa@example.net
6063,03/28/2025,Sheri Lewis,Seattle,Savings,payment ,Online,Pending,11721.16,0.0,12696.63,715.0,65,0.14,bryan25@example.com
6064,2025-12-27,Emily Scott,DALLAS ,Loan,Payment,Branch,Failed,,10.0,32557.12,571.0,53,0.59,
6065,2026-02-11,Arthur Owens,Atlanta, savings,Fee,ATM,Pending,3772.01,0.0,15019.21,712.0,45,0.68,aaron11@example.org
6066,08/06/2025,Samuel Holland,Seattle,Savings,Payment,Mobile,completed ,4738.35,15.0,18527.28,746.0,42,0.56,sparksmegan@example.org
6067,2025-06-29,Katie Solis,Seattle,Checking,Withdrawal,ATM,Pending,,0.0,13275.38,727.0,45,0.77,goodwinwillie@example.com
6068,2025-05-04,Chelsea Wood,Atlanta,Savings,Deposit,Branch,Failed,10429.52,10.0,21562.03,615.0,28,0.25,glen58@example.net
6069,06/09/2025,Mark Mendoza,New York, savings,Deposit,Mobile,PENDING,5867.4,0.0,4413.72,663.0,66,0.94,rtravis@example.com
6070,2025-04-07,Scott Short,New York,Savings,Deposit,ATM,completed ,7131.92,5.0,49107.94,766.0,66,0.52,wgardner@example.net
6071,2025-05-30,Tony Lowe,Dallas,Checking,payment ,Online,Failed,6143.02,0.0,42710.72,846.0,48,0.16,evanskaitlin@example
6072,2026-02-09,Stephanie Mayo,Seattle,CHECKING ,Fee,BRANCH,Pending,10949.21,15.0,37751.67,544.0,50,0.57,victorwood@example.org
6073,2025-06-01,Justin Ochoa,DALLAS , savings,Payment,Mobile,Completed,13182.78,0.0,39947.34,657.0,24,0.13,ashleycollins@example.net
6074,2025-05-14,Kathleen Scott,DALLAS ,Checking,Withdrawal,Online,Pending,2333.6,10.0,49243.91,666.0,70,0.56,karen20@example.net
6075,05/03/2025,Helen Houston,New York,Checking,payment ,BRANCH,PENDING,4419.71,10.0,34086.65,605.0,52,0.24,victorialawrence@example.org
6076,2025-10-09,  MARK THOMAS  ,Dallas,Savings,Deposit,ATM,PENDING,9110.94,2.5,48134.65,541.0,37,0.38,zjordan@example.com
6077,01/22/2026,Melissa Clark,Dallas,Checking,Payment,ATM,Failed,12720.36,0.0,1084.86,844.0,68,0.19,douglas03@example.com
6078,2025-10-28,Edwin Williams,New York,Credit,payment ,BRANCH,Failed,14333.78,0.0,13463.43,547.0,55,0.28,staceycampbell@example.net
6079,2025-06-15,Candice Phillips,Dallas,Checking,payment ,BRANCH,PENDING,8946.45,0.0,27063.23,777.0,53,0.66,nwood@example.org
6080,2026-02-14,Jessica White,Seattle,Savings,Payment,BRANCH,completed ,14898.28,0.0,24321.42,588.0,51,0.19,amberrichardson@example.com
6081,2026-03-01,David Turner,Seattle,CHECKING ,Payment,Online,Completed,2646.07,0.0,45275.65,805.0,62,0.29,logandeanna@example.org
6082,2025-11-18,Joshua Taylor,Dallas,Loan,Withdrawal,Branch,Pending,14156.93,5.0,,608.0,54,0.84,christopher61@example.org
6083,2025-10-15,Joshua Conner,Atlanta,Savings,Deposit,Mobile,Completed,968.89,5.0,19604.02,742.0,45,0.2,bucksarah@example.org
6084,2025-03-25,Erin Phillips,DALLAS , savings,Deposit,Mobile,completed ,12272.0,0.0,18947.23,567.0,39,0.15,amy34@example.org
6085,2025-10-27,Traci Romero,DALLAS ,Credit,Transfer,Mobile,completed ,11751.0,15.0,,848.0,29,0.27,kingnicholas@example.com
6086,2025-05-13,  DONNA HUFF MD  ,Atlanta,Loan,Withdrawal,ATM,Completed,77.54,15.0,40871.23,688.0,68,0.6,edwardscolin@example
6087,2025-11-20,Heather Allen,Atlanta,Savings,Deposit,mobile ,PENDING,,2.5,45848.92,673.0,26,0.7,keithjordan@example.org
6088,11/29/2025,Jessica Ruiz,Atlanta,Credit,Fee,Branch,completed ,7054.77,5.0,30951.19,708.0,70,0.58,gloriawilliams@example.com
6089,2025-11-09,Crystal Fitzgerald,Chicago, savings,Transfer,Mobile,Failed,11779.05,5.0,12086.95,741.0,56,0.57,lewisrhonda@example.net
6090,04/10/2025,Larry Bauer,Chicago, savings,Transfer,Online,PENDING,2729.64,2.5,42272.7,811.0,50,0.86,lewisdavid@example
6091,07/26/2025,Kristen Smith,Chicago, savings,Fee,mobile ,Failed,12469.78,0.0,19316.95,674.0,26,0.57,angela57@example.com
6092,2026-01-10,Carolyn Cooper,Seattle,Savings,Transfer,BRANCH,PENDING,7312.7,0.0,35450.28,590.0,52,0.35,kennethhayes@example.org
6093,2025-08-21,Carly Taylor,Chicago,Loan,Withdrawal,Branch,Completed,6550.24,0.0,8554.58,828.0,51,0.38,tnichols@example.com
6094,2025-09-19,  STEVEN MEYER  ,Seattle, savings,Payment,Mobile,Completed,10223.2,0.0,24562.28,,41,0.47,brandylittle@example.org
6095,2026-01-20,Stephanie Mcguire,Seattle,Savings,payment ,mobile ,Failed,6004.49,10.0,44974.58,729.0,38,0.91,karengomez@example
6096,2025-05-07,Katherine Allen,DALLAS ,CHECKING ,Payment,ATM,Completed,100.73,0.0,24531.0,784.0,32,0.24,caleb19@example.net
6097,09/07/2025,  ANTHONY BUTLER  ,DALLAS ,Loan,Deposit,BRANCH,Completed,907.29,0.0,47177.07,848.0,65,0.74,
6098,2025-07-21,Lori Gregory,Seattle,Credit,Withdrawal,ATM,Completed,,10.0,44065.54,705.0,35,0.9,tracibarron@example.net
6099,2025-08-14,Kirk Robinson,Atlanta,Savings,Transfer,mobile ,PENDING,3864.97,10.0,41583.87,564.0,53,0.59,amywright@example.net
6100,2025-05-12,  MARK MOORE  ,Atlanta, savings,Withdrawal,Branch,Failed,12981.44,2.5,17558.38,824.0,37,0.34,delgadogeorge@example.net
6101,02/02/2026,Paula Jones,Chicago, savings,Deposit,Branch,Failed,3217.93,15.0,36404.97,556.0,23,0.32,kingangelica@example.com
6102,2025-05-13,Joseph Thomas, new york,Loan,Payment,ATM,Failed,7872.17,15.0,12476.85,597.0,47,0.55,
6103,2025-12-19,Jessica Tate,New York, savings,Fee,Online,completed ,2948.6,0.0,48399.81,682.0,35,0.43,adrian93@example.com
6104,2025-12-26,Patrick Ross,DALLAS ,Credit,payment ,ATM,Completed,,0.0,,691.0,43,0.17,uheath@example.org
6105,04/26/2025,  KATHLEEN CHASE  ,New York,Savings,Transfer,Branch,Failed,9443.44,0.0,36665.68,827.0,27,0.86,qjones@example
6106,2026-01-12,Penny Gutierrez, new york,Credit,payment ,Branch,Completed,14137.88,10.0,19758.72,610.0,31,0.64,whall@example.org
6107,04/02/2025,Anthony Stephens,Dallas,Savings,payment ,BRANCH,Pending,2050.12,2.5,45105.29,809.0,43,0.84,phernandez@example.com
6108,2026-01-25,  FREDERICK ROCHA  ,Seattle,Credit,payment ,mobile ,Completed,10303.62,5.0,13351.67,844.0,60,0.39,robert62@example.net
6109,2025-07-19,  JOSE DIAZ  , new york,Credit,payment ,Mobile,Pending,11153.87,10.0,18624.8,534.0,35,0.67,burnsamy@example.org
6110,2026-03-03,Shelby Wu,Dallas,CHECKING ,Fee,BRANCH,Failed,1799.8,0.0,17736.39,536.0,34,0.46,nreed@example.net
6111,2025-10-20,  DANIELLE CASTILLO  ,New York, savings,Fee,BRANCH,Completed,13381.31,5.0,18279.12,644.0,44,0.68,
6112,2025-10-24,James Russell,Dallas,Loan,Fee,BRANCH,Pending,6441.39,15.0,27601.15,557.0,55,0.43,burnskylie@example.net
6113,2025-10-20,Jessica Foster,Chicago,CHECKING ,Withdrawal,Mobile,Completed,8564.88,0.0,,711.0,35,0.12,matthewfisher@example.org
6114,2026-01-05,Monica Fields,Dallas,Loan,Withdrawal,Branch,Failed,14780.89,0.0,13127.64,720.0,32,0.34,rcraig@example.com
6115,2025-11-15,Justin Stone,Atlanta,Credit,Deposit,mobile ,Failed,1069.42,10.0,39479.02,812.0,23,0.65,brent16@example.net
6116,01/31/2026,Stephanie Evans,DALLAS ,Checking,Deposit,mobile ,PENDING,2293.22,0.0,4875.12,721.0,49,0.29,lmiller@example.com
6117,2025-11-04,Chad Bell,Dallas, savings,Transfer,Mobile,Pending,4866.08,5.0,43104.84,564.0,31,0.6,
6118,2025-05-17,  JAMES GOODWIN  ,DALLAS ,Loan,Payment,mobile ,Completed,5322.0,0.0,4348.02,756.0,50,0.86,bjones@example.net
6119,05/18/2025,Brittany Smith,Chicago,Checking,Withdrawal,mobile ,Completed,6485.95,0.0,5399.25,,67,0.66,mccarthyzachary@example.com
6120,2025-11-03,Jennifer Cisneros, new york,Loan,Deposit,Mobile,completed ,11597.72,5.0,22108.26,794.0,44,0.38,wrightrose@example.net
6121,2025-07-03,Timothy Parker,Seattle, savings,Fee,Online,Pending,690.74,0.0,37645.42,693.0,36,0.51,danielsmith@example.net
6122,2026-03-07,Anthony Montgomery,DALLAS , savings,Payment,Branch,Pending,4992.19,0.0,43378.52,569.0,53,0.22,maria80@example.org
6123,2026-02-17,Edward Gray,Seattle,CHECKING ,Withdrawal,mobile ,Pending,,0.0,14232.5,769.0,38,0.66,michael82@example.org
6124,08/27/2025,  TYLER GILBERT  ,Atlanta,CHECKING ,Deposit,ATM,Pending,10105.07,10.0,31551.49,526.0,29,0.13,castanedakimberly@example.net
6125,2025-08-04,  KEVIN DECKER  ,DALLAS ,CHECKING ,Deposit,mobile ,Pending,3674.4,10.0,10101.18,586.0,53,0.18,csherman@example.com
6126,09/23/2025,  PHILIP HILL  , new york,Loan,Transfer,BRANCH,Completed,6907.49,2.5,45203.12,569.0,60,0.56,michaelgarcia@example.net
6127,2025-08-31,  KAREN CRAWFORD  ,New York,Loan,Payment,mobile ,completed ,5687.35,5.0,2523.39,601.0,58,0.74,pscott@example.org
6128,10/11/2025,  ANGELA WILLIAMS  ,Atlanta,Loan,Withdrawal,Online,Completed,2283.77,0.0,40172.19,623.0,28,0.46,jared37@example.com
6129,06/13/2025,Mary Wilson,Atlanta,Loan,Withdrawal,Branch,Failed,10513.88,0.0,,782.0,46,0.41,npeck@example.com
6130,2025-10-04,Andrew Navarro,Chicago, savings,Withdrawal,Branch,Failed,10766.26,5.0,21133.2,524.0,40,0.65,jjohnson@example.org
6131,2025-11-18,  BRENT WATSON  ,Seattle,Checking,Transfer,BRANCH,PENDING,9990.33,15.0,,804.0,65,0.37,michael89@example.org
6132,2025-05-24,  JAMES WILLIS  ,Dallas,Savings,payment ,Branch,Failed,9351.05,2.5,7802.19,642.0,67,0.36,tpreston@example.org
6133,2025-06-22,Ashley Young,DALLAS ,Loan,Withdrawal,BRANCH,PENDING,13337.23,10.0,3351.36,792.0,36,0.29,alexandria60@example.net
6134,2025-10-02,Joseph Young,DALLAS ,Loan,Transfer,ATM,Failed,444.14,10.0,13720.27,759.0,70,0.72,currybrian@example.org
6135,2026-01-06,Joshua Rogers,New York,Checking,Payment,Branch,Failed,,2.5,18850.58,761.0,38,0.43,sblanchard@example.com
6136,2025-05-17,Christy Porter,Chicago,Credit,Payment,ATM,PENDING,356.34,10.0,45458.81,813.0,42,0.89,evansnicole@example.net
6137,2025-09-18,  JACOB GREENE  ,DALLAS ,Loan,Transfer,ATM,Completed,4548.75,2.5,9495.33,642.0,21,0.49,james78@example.net
6138,2026-01-21,Becky Jackson,DALLAS ,CHECKING ,Payment,Online,Pending,,5.0,10172.96,600.0,47,0.79,mario26@example.org
6139,2025-12-10,Michelle Jackson,Seattle,Savings,payment ,ATM,Failed,13557.41,0.0,26940.82,582.0,52,0.9,ricediana@example.org
6140,2025-11-18,Carol Holland,Dallas,Checking,Withdrawal,BRANCH,Pending,5457.15,10.0,14328.33,610.0,48,0.86,collinsamy@example.com
6141,12/13/2025,Maria Weber,Atlanta,CHECKING ,payment ,Mobile,Completed,404.09,5.0,20840.65,694.0,68,0.8,vaughanjessica@example.com
6142,01/28/2026,Ian Gardner,New York,Credit,Deposit,Mobile,Completed,9694.44,0.0,46287.52,842.0,65,0.4,
6143,2025-11-18,Caitlyn Thompson,DALLAS ,Checking,Transfer,Mobile,Pending,12848.61,0.0,36609.67,553.0,40,0.26,dennisperez@example.com
6144,05/19/2025,Sue Smith,Seattle,Loan,Fee,BRANCH,Pending,12096.69,10.0,4798.81,604.0,23,0.27,blackrobert@example.com
6145,2025-05-28,Jerry Hayes, new york, savings,payment ,BRANCH,completed ,9476.73,2.5,39312.61,696.0,29,0.71,laura70@example.org
6146,2026-03-09,Heather Mcmillan,Atlanta,Checking,payment ,Online,Completed,9248.83,5.0,30367.79,609.0,21,0.34,thomasrichard@example.org
6147,03/25/2025,Kimberly Wilson,DALLAS , savings,Payment,Branch,completed ,14580.59,2.5,20156.25,545.0,56,0.93,tiffanybrandt@example.net
6148,2025-10-28,Jorge Willis,New York,Savings,Deposit,Online,completed ,237.04,0.0,8220.56,571.0,43,0.65,awhite@example.com
6149,2025-03-22,  ALEXANDRA JONES  ,Dallas,CHECKING ,Payment,BRANCH,PENDING,8023.63,0.0,39077.86,764.0,33,0.38,hansenelizabeth@example.com
6150,2026-01-26,Connie Marquez, new york,Savings,payment ,ATM,completed ,1614.31,5.0,14955.83,598.0,43,0.58,crice@example.org
6151,03/28/2025,Mackenzie Ray,DALLAS ,Savings,Transfer,BRANCH,Completed,2766.03,5.0,49648.69,692.0,34,0.42,bryanlittle@example.org
6152,10/10/2025,Jacqueline Gilmore,Dallas, savings,Deposit,Mobile,Completed,4091.55,10.0,39752.65,661.0,27,0.8,janicemathews@example.com
6153,2025-09-26,Emily Reyes,Chicago,Checking,Transfer,ATM,Failed,2638.36,10.0,3337.93,666.0,63,0.44,timothy65@example.org
6154,2026-03-08,  RICHARD PATTERSON  , new york, savings,Deposit,Mobile,PENDING,11994.25,10.0,33154.57,,26,0.46,nicoleblack@example.org
6155,2025-10-30,  ERIK WILSON  , new york,CHECKING ,Transfer,Mobile,Completed,,0.0,29751.26,750.0,56,0.52,figueroaleslie@example.com
6156,2025-06-16,Allen Walker, new york, savings,payment ,Online,completed ,7454.55,0.0,36583.72,565.0,30,0.36,williamwilliams@example.com
6157,2025-04-08,  MICHAEL MAXWELL  ,New York,Savings,Fee,Online,Failed,14324.49,2.5,11173.16,604.0,48,0.52,iking@example.com
6158,2025-03-23,Frederick Torres,New York,CHECKING ,Fee,mobile ,Completed,14458.43,5.0,31271.05,798.0,47,0.4,kevinfry@example.com
6159,2025-12-01,Benjamin Bennett,New York,CHECKING ,Transfer,ATM,completed ,4949.01,0.0,2028.42,782.0,64,0.72,robert87@example.com
6160,09/23/2025,  SHARON POPE DVM  ,Atlanta,Loan,Payment,Online,Failed,14897.98,5.0,32184.15,665.0,51,0.11,wjimenez@example.net
6161,2025-11-17,Pamela Russell,Chicago, savings,Transfer,ATM,Pending,8906.46,0.0,,565.0,47,0.79,
6162,06/05/2025,Anthony Torres,Atlanta,Loan,Withdrawal,Branch,Failed,588.58,10.0,19612.99,659.0,57,0.46,aaron20@example
6163,07/28/2025,Justin Luna,Chicago,Checking,Deposit,mobile ,Failed,10428.45,5.0,23564.61,524.0,32,0.41,hannahgarcia@example.org
6164,2025-11-04,Deborah Franklin,Chicago, savings,Fee,BRANCH,Pending,12752.84,15.0,28710.88,691.0,60,0.43,perryjoseph@example.org
6165,2025-08-04,Chad Goodman,Seattle,Credit,payment ,Online,Failed,3879.53,0.0,39689.5,676.0,60,0.2,donald61@example.com
6166,2025-09-18,Alexander Williams,Atlanta,Checking,Fee,BRANCH,Pending,13216.74,2.5,13557.82,789.0,69,0.67,
